path_img,IMAGE\LABEL,airplane,bare-soil,buildings,cars,chaparral,court,dock,field,grass,mobile-home,pavement,sand,sea,ship,tanks,trees,water
UCMerced_LandUse/Images/airplane/airplane39.tif,airplane39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond02.tif,baseballdiamond02,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond04.tif,baseballdiamond04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond06.tif,baseballdiamond06,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond09.tif,baseballdiamond09,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond10.tif,baseballdiamond10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond13.tif,baseballdiamond13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond17.tif,baseballdiamond17,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond23.tif,baseballdiamond23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond25.tif,baseballdiamond25,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond26.tif,baseballdiamond26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond29.tif,baseballdiamond29,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond32.tif,baseballdiamond32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond34.tif,baseballdiamond34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond37.tif,baseballdiamond37,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond40.tif,baseballdiamond40,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond44.tif,baseballdiamond44,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond48.tif,baseballdiamond48,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond50.tif,baseballdiamond50,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond52.tif,baseballdiamond52,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond62.tif,baseballdiamond62,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond65.tif,baseballdiamond65,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond74.tif,baseballdiamond74,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond89.tif,baseballdiamond89,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond99.tif,baseballdiamond99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/beach/beach01.tif,beach01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach02.tif,beach02,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach04.tif,beach04,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach07.tif,beach07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach08.tif,beach08,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach11.tif,beach11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach12.tif,beach12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach14.tif,beach14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach16.tif,beach16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach40.tif,beach40,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings00.tif,buildings00,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings03.tif,buildings03,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings06.tif,buildings06,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings09.tif,buildings09,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings11.tif,buildings11,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings14.tif,buildings14,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings15.tif,buildings15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings19.tif,buildings19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings21.tif,buildings21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings27.tif,buildings27,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings31.tif,buildings31,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings35.tif,buildings35,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings37.tif,buildings37,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings40.tif,buildings40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings41.tif,buildings41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings42.tif,buildings42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings47.tif,buildings47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings53.tif,buildings53,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings61.tif,buildings61,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings66.tif,buildings66,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings69.tif,buildings69,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings73.tif,buildings73,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings75.tif,buildings75,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings79.tif,buildings79,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings81.tif,buildings81,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings84.tif,buildings84,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings86.tif,buildings86,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings87.tif,buildings87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings89.tif,buildings89,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings91.tif,buildings91,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings92.tif,buildings92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral01.tif,chaparral01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral03.tif,chaparral03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral05.tif,chaparral05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral07.tif,chaparral07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral09.tif,chaparral09,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral11.tif,chaparral11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral13.tif,chaparral13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral15.tif,chaparral15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential01.tif,denseresidential01,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential03.tif,denseresidential03,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential05.tif,denseresidential05,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential10.tif,denseresidential10,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential13.tif,denseresidential13,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential15.tif,denseresidential15,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential19.tif,denseresidential19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential26.tif,denseresidential26,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential28.tif,denseresidential28,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential32.tif,denseresidential32,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential33.tif,denseresidential33,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential35.tif,denseresidential35,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential38.tif,denseresidential38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential43.tif,denseresidential43,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential53.tif,denseresidential53,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential56.tif,denseresidential56,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential58.tif,denseresidential58,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential61.tif,denseresidential61,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential68.tif,denseresidential68,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential72.tif,denseresidential72,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential76.tif,denseresidential76,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential79.tif,denseresidential79,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential82.tif,denseresidential82,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential84.tif,denseresidential84,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential87.tif,denseresidential87,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential98.tif,denseresidential98,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway04.tif,freeway04,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway07.tif,freeway07,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway10.tif,freeway10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway14.tif,freeway14,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway16.tif,freeway16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway18.tif,freeway18,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway20.tif,freeway20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway22.tif,freeway22,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway25.tif,freeway25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway27.tif,freeway27,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway29.tif,freeway29,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway31.tif,freeway31,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway33.tif,freeway33,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway56.tif,freeway56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway60.tif,freeway60,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway61.tif,freeway61,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/golfcourse/golfcourse01.tif,golfcourse01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse02.tif,golfcourse02,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse04.tif,golfcourse04,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse09.tif,golfcourse09,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse11.tif,golfcourse11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse12.tif,golfcourse12,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse15.tif,golfcourse15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse18.tif,golfcourse18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse22.tif,golfcourse22,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse24.tif,golfcourse24,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse26.tif,golfcourse26,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/golfcourse/golfcourse28.tif,golfcourse28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
UCMerced_LandUse/Images/golfcourse/golfcourse32.tif,golfcourse32,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/golfcourse/golfcourse44.tif,golfcourse44,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/golfcourse/golfcourse62.tif,golfcourse62,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/golfcourse/golfcourse67.tif,golfcourse67,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/golfcourse/golfcourse70.tif,golfcourse70,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse73.tif,golfcourse73,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse76.tif,golfcourse76,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/golfcourse/golfcourse89.tif,golfcourse89,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/golfcourse/golfcourse97.tif,golfcourse97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/harbor/harbor01.tif,harbor01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor03.tif,harbor03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor04.tif,harbor04,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor06.tif,harbor06,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor09.tif,harbor09,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor10.tif,harbor10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor12.tif,harbor12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor14.tif,harbor14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor17.tif,harbor17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/harbor/harbor18.tif,harbor18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/intersection/intersection07.tif,intersection07,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/intersection/intersection50.tif,intersection50,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark01.tif,mobilehomepark01,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark02.tif,mobilehomepark02,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark04.tif,mobilehomepark04,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark06.tif,mobilehomepark06,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark17.tif,mobilehomepark17,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark19.tif,mobilehomepark19,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark24.tif,mobilehomepark24,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark26.tif,mobilehomepark26,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
UCMerced_LandUse/Images/mobilehomepark/mobilehomepark84.tif,mobilehomepark84,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/river/river04.tif,river04,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
UCMerced_LandUse/Images/river/river05.tif,river05,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
UCMerced_LandUse/Images/river/river07.tif,river07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
UCMerced_LandUse/Images/river/river11.tif,river11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/river/river19.tif,river19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/river/river22.tif,river22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/river/river24.tif,river24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
UCMerced_LandUse/Images/river/river59.tif,river59,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
UCMerced_LandUse/Images/river/river62.tif,river62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/river/river64.tif,river64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UCMerced_LandUse/Images/river/river66.tif,river66,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
UCMerced_LandUse/Images/river/river68.tif,river68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/runway/runway02.tif,runway02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/runway/runway52.tif,runway52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/runway/runway60.tif,runway60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/runway/runway99.tif,runway99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/sparseresidential/sparseresidential60.tif,sparseresidential60,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/sparseresidential/sparseresidential94.tif,sparseresidential94,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks00.tif,storagetanks00,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
UCMerced_LandUse/Images/storagetanks/storagetanks02.tif,storagetanks02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks04.tif,storagetanks04,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks08.tif,storagetanks08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks10.tif,storagetanks10,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks13.tif,storagetanks13,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks17.tif,storagetanks17,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0
